UserID,AgeRange,IncomeRange,SavingsLevel,DebtLevel,HasDependents,PrimaryGoal,SelfReportedTolerance,InvestmentKnowledge,LiquidityNeeds,TimeHorizonYears,RiskProfile
1851,18-24,< ₹5 LPA,Low,High,Yes,Wealth,Low,Beginner,Medium,7,Conservative
1852,45-54,₹5-12 LPA,High,Low,Yes,ChildEdu,High,Intermediate,Medium,18,Moderate
1853,25-34,₹25+ LPA,High,High,No,Wealth,Medium,Beginner,Medium,7,Moderate
1854,55+,₹5-12 LPA,High,Medium,No,Marriage,High,Advanced,Low,25,Conservative
1855,25-34,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Advanced,Low,7,Conservative
1856,25-34,< ₹5 LPA,Medium,Low,Yes,Business,Medium,Beginner,High,7,Moderate
1857,18-24,₹5-12 LPA,Low,Low,No,Retirement,Low,Intermediate,Low,25,Conservative
1858,35-44,₹5-12 LPA,Low,Medium,Yes,Other,Medium,Beginner,Low,13,Moderate
1859,35-44,₹12-25 LPA,Low,Low,No,Wealth,Low,Advanced,High,3,Conservative
1860,18-24,₹5-12 LPA,Medium,Low,No,ChildEdu,Low,Intermediate,High,13,Conservative
1861,45-54,₹12-25 LPA,Medium,High,No,ChildEdu,Low,Beginner,High,3,Conservative
1862,35-44,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,Low,25,Moderate
1863,35-44,₹5-12 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,Low,18,Moderate
1864,35-44,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Low,Advanced,High,7,Moderate
1865,35-44,₹25+ LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,High,18,Moderate
1866,35-44,₹5-12 LPA,Medium,Medium,No,Marriage,Low,Beginner,Medium,3,Conservative
1867,25-34,₹5-12 LPA,Medium,Medium,Yes,Retirement,High,Advanced,Low,25,Aggressive
1868,25-34,< ₹5 LPA,Low,Medium,No,Wealth,Medium,Advanced,Low,25,Moderate
1869,55+,< ₹5 LPA,High,Medium,Yes,Wealth,Medium,Advanced,Low,25,Conservative
1870,55+,₹5-12 LPA,Medium,Low,Yes,Property,High,Intermediate,Medium,13,Conservative
1871,25-34,< ₹5 LPA,Low,Low,Yes,Wealth,Medium,Intermediate,Low,13,Moderate
1872,25-34,₹5-12 LPA,Low,Medium,No,Retirement,Medium,Intermediate,High,3,Conservative
1873,35-44,< ₹5 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Low,18,Moderate
1874,35-44,₹5-12 LPA,High,Medium,Yes,Marriage,High,Intermediate,High,18,Moderate
1875,18-24,₹12-25 LPA,Medium,Medium,No,Property,Low,Beginner,Low,13,Conservative
1876,25-34,₹12-25 LPA,Low,Low,Yes,Property,High,Beginner,Medium,25,Aggressive
1877,45-54,₹12-25 LPA,High,Low,Yes,Wealth,High,Advanced,Low,7,Moderate
1878,45-54,< ₹5 LPA,Medium,Low,Yes,Other,Medium,Beginner,High,3,Conservative
1879,18-24,< ₹5 LPA,Medium,Medium,Yes,Marriage,Medium,Advanced,Medium,3,Conservative
1880,25-34,₹5-12 LPA,Medium,Medium,No,Wealth,Medium,Beginner,Low,7,Moderate
1881,25-34,₹5-12 LPA,Low,Medium,Yes,Retirement,Low,Beginner,High,3,Conservative
1882,45-54,₹5-12 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,Medium,18,Conservative
1883,18-24,< ₹5 LPA,Medium,Medium,Yes,Business,High,Intermediate,High,13,Aggressive
1884,18-24,< ₹5 LPA,High,High,No,ChildEdu,Medium,Intermediate,High,7,Moderate
1885,45-54,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Medium,Advanced,High,25,Moderate
1886,25-34,₹12-25 LPA,Medium,Medium,No,ChildEdu,Medium,Beginner,Low,7,Moderate
1887,45-54,< ₹5 LPA,Medium,High,Yes,Marriage,Medium,Advanced,Low,18,Moderate
1888,25-34,₹5-12 LPA,High,Low,Yes,Retirement,Low,Beginner,High,13,Conservative
1889,18-24,< ₹5 LPA,High,Medium,No,Marriage,Medium,Advanced,Medium,18,Moderate
1890,25-34,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Low,25,Moderate
1891,45-54,₹5-12 LPA,Medium,Medium,No,Retirement,Low,Advanced,High,3,Conservative
1892,55+,₹12-25 LPA,Medium,Low,Yes,ChildEdu,High,Intermediate,Low,18,Conservative
1893,45-54,₹12-25 LPA,Medium,High,No,Retirement,Low,Beginner,High,25,Conservative
1894,25-34,₹5-12 LPA,Low,Medium,Yes,Wealth,Medium,Advanced,High,18,Moderate
1895,45-54,₹25+ LPA,Medium,Medium,No,Retirement,Low,Beginner,High,7,Conservative
1896,25-34,₹25+ LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Low,13,Moderate
1897,25-34,₹12-25 LPA,High,Medium,Yes,Property,Medium,Advanced,Medium,18,Moderate
1898,55+,₹12-25 LPA,Medium,Medium,Yes,Property,Medium,Beginner,Medium,25,Conservative
1899,18-24,< ₹5 LPA,High,High,Yes,Retirement,High,Beginner,Medium,3,Conservative
1900,18-24,₹5-12 LPA,Medium,High,Yes,Retirement,Low,Intermediate,Low,3,Conservative
1901,25-34,< ₹5 LPA,Medium,Medium,Yes,Other,Medium,Advanced,Medium,13,Moderate
1902,18-24,< ₹5 LPA,Medium,High,Yes,Marriage,Medium,Beginner,Medium,7,Moderate
1903,25-34,₹25+ LPA,Low,Medium,No,ChildEdu,High,Intermediate,Medium,7,Aggressive
1904,35-44,₹5-12 LPA,Medium,Medium,No,Property,Medium,Intermediate,High,7,Moderate
1905,35-44,₹12-25 LPA,Low,Medium,No,ChildEdu,Low,Advanced,Medium,7,Conservative
1906,55+,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Advanced,Low,7,Conservative
1907,45-54,₹12-25 LPA,Medium,Low,Yes,Marriage,High,Intermediate,Medium,25,Moderate
1908,25-34,₹25+ LPA,Medium,Low,Yes,Wealth,High,Intermediate,High,7,Aggressive
1909,25-34,< ₹5 LPA,Low,Medium,No,Retirement,Medium,Beginner,Medium,7,Moderate
1910,25-34,< ₹5 LPA,Low,Low,Yes,Wealth,Medium,Beginner,Medium,7,Moderate
1911,35-44,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Intermediate,Low,25,Moderate
1912,25-34,< ₹5 LPA,High,High,No,Retirement,High,Advanced,Medium,25,Moderate
1913,35-44,< ₹5 LPA,Medium,Low,Yes,Retirement,High,Intermediate,High,25,Moderate
1914,35-44,₹5-12 LPA,Medium,Medium,No,Retirement,High,Beginner,High,7,Aggressive
1915,35-44,₹12-25 LPA,Medium,Low,No,Wealth,High,Beginner,Medium,25,Moderate
1916,35-44,₹5-12 LPA,Low,Low,Yes,Property,High,Intermediate,High,13,Aggressive
1917,25-34,₹5-12 LPA,High,Medium,Yes,Retirement,Low,Intermediate,High,7,Conservative
1918,55+,₹5-12 LPA,Medium,Medium,Yes,Other,High,Intermediate,High,18,Conservative
1919,45-54,< ₹5 LPA,Low,Medium,No,Wealth,Medium,Intermediate,Medium,25,Moderate
1920,18-24,< ₹5 LPA,Medium,Low,Yes,Wealth,High,Beginner,Medium,25,Aggressive
1921,55+,₹12-25 LPA,Low,Medium,No,Wealth,Medium,Advanced,Medium,25,Conservative
1922,35-44,₹5-12 LPA,High,Low,Yes,Retirement,Low,Intermediate,Low,25,Moderate
1923,55+,₹12-25 LPA,Low,Low,Yes,Wealth,Medium,Beginner,Medium,7,Conservative
1924,45-54,< ₹5 LPA,Medium,Low,Yes,Marriage,Medium,Beginner,High,13,Moderate
1925,35-44,₹12-25 LPA,Low,Low,No,Wealth,Low,Advanced,High,3,Conservative
1926,18-24,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Advanced,High,25,Moderate
1927,25-34,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Low,7,Moderate
1928,35-44,₹5-12 LPA,Medium,High,Yes,Wealth,Medium,Beginner,Medium,25,Moderate
1929,35-44,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,Low,13,Moderate
1930,25-34,₹5-12 LPA,High,Low,No,ChildEdu,Low,Beginner,Low,13,Conservative
1931,18-24,₹5-12 LPA,Low,Low,No,Retirement,High,Intermediate,High,3,Conservative
1932,45-54,₹25+ LPA,Medium,Medium,Yes,Wealth,Medium,Intermediate,Medium,13,Moderate
1933,55+,₹12-25 LPA,Low,Low,Yes,ChildEdu,Low,Intermediate,High,25,Conservative
1934,35-44,₹5-12 LPA,High,High,No,Property,Medium,Intermediate,Low,3,Conservative
1935,25-34,₹12-25 LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,Medium,13,Moderate
1936,25-34,₹5-12 LPA,Medium,Low,Yes,Other,Low,Beginner,Medium,3,Conservative
1937,18-24,< ₹5 LPA,Medium,Medium,No,ChildEdu,Medium,Beginner,Low,13,Moderate
1938,55+,₹5-12 LPA,Low,Low,Yes,Wealth,Medium,Beginner,Medium,7,Conservative
1939,18-24,₹25+ LPA,Low,Medium,Yes,Wealth,Medium,Beginner,Low,7,Moderate
1940,35-44,₹25+ LPA,Low,Medium,Yes,ChildEdu,Medium,Intermediate,Medium,25,Moderate
1941,25-34,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Advanced,High,13,Moderate
1942,35-44,₹5-12 LPA,Low,Low,No,Business,Low,Intermediate,High,7,Moderate
1943,45-54,< ₹5 LPA,Low,Medium,Yes,Wealth,High,Advanced,High,18,Aggressive
1944,45-54,₹25+ LPA,High,Medium,Yes,Wealth,Low,Intermediate,High,7,Conservative
1945,25-34,₹25+ LPA,High,Low,Yes,Retirement,Medium,Intermediate,High,7,Moderate
1946,18-24,₹5-12 LPA,Medium,Medium,No,Wealth,Low,Beginner,Medium,18,Moderate
1947,18-24,₹12-25 LPA,Medium,Medium,Yes,ChildEdu,Medium,Advanced,Medium,7,Moderate
1948,55+,₹12-25 LPA,Low,High,No,Property,Medium,Beginner,Medium,18,Conservative
1949,55+,₹5-12 LPA,Medium,Low,Yes,Wealth,Low,Beginner,High,13,Conservative
1950,35-44,< ₹5 LPA,High,Medium,No,Retirement,Medium,Beginner,Low,25,Moderate
1951,35-44,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Advanced,Low,25,Moderate
1952,45-54,₹5-12 LPA,Low,Low,No,Property,Medium,Advanced,High,7,Moderate
1953,25-34,₹5-12 LPA,Medium,Medium,Yes,Wealth,Medium,Intermediate,Low,13,Moderate
1954,55+,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,High,13,Conservative
1955,35-44,₹25+ LPA,Low,High,No,ChildEdu,High,Intermediate,High,7,Conservative
1956,25-34,< ₹5 LPA,Medium,Low,No,Wealth,Low,Advanced,Medium,25,Conservative
1957,35-44,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,Medium,25,Conservative
1958,18-24,₹5-12 LPA,Medium,Low,No,Retirement,Medium,Advanced,High,13,Moderate
1959,25-34,₹5-12 LPA,Medium,High,Yes,Other,Medium,Beginner,Low,18,Moderate
1960,45-54,₹5-12 LPA,High,Low,No,ChildEdu,Medium,Beginner,High,3,Conservative
1961,18-24,< ₹5 LPA,Medium,High,Yes,Other,Low,Advanced,High,18,Conservative
1962,35-44,< ₹5 LPA,High,High,Yes,Retirement,High,Beginner,Low,25,Moderate
1963,25-34,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Medium,Advanced,Low,18,Moderate
1964,25-34,₹5-12 LPA,Medium,High,Yes,Wealth,Low,Intermediate,Low,7,Conservative
1965,25-34,< ₹5 LPA,Medium,High,No,Marriage,Medium,Advanced,Low,18,Moderate
1966,25-34,₹12-25 LPA,High,Low,Yes,Property,High,Beginner,Low,13,Moderate
1967,45-54,₹5-12 LPA,High,Medium,Yes,Property,Medium,Intermediate,High,18,Moderate
1968,25-34,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Beginner,Medium,13,Conservative
1969,35-44,₹12-25 LPA,High,Low,No,Retirement,Medium,Intermediate,High,13,Moderate
1970,35-44,< ₹5 LPA,High,Low,Yes,ChildEdu,Low,Intermediate,Low,25,Conservative
1971,45-54,< ₹5 LPA,Medium,Low,Yes,Retirement,Medium,Advanced,Medium,25,Moderate
1972,55+,₹12-25 LPA,Low,Low,No,Property,High,Intermediate,Medium,3,Conservative
1973,45-54,₹5-12 LPA,High,Medium,Yes,ChildEdu,Medium,Beginner,High,25,Moderate
1974,25-34,₹5-12 LPA,High,Low,No,ChildEdu,Medium,Advanced,Medium,18,Moderate
1975,18-24,₹12-25 LPA,Low,High,No,Property,High,Beginner,Medium,25,Conservative
1976,25-34,₹12-25 LPA,High,Medium,Yes,Retirement,Medium,Beginner,High,25,Moderate
1977,35-44,₹25+ LPA,Low,Low,No,Retirement,Medium,Beginner,Medium,13,Moderate
1978,18-24,₹5-12 LPA,Low,Medium,No,Marriage,Low,Advanced,Low,25,Conservative
1979,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Medium,7,Moderate
1980,35-44,₹5-12 LPA,Medium,High,Yes,Wealth,Medium,Beginner,High,7,Moderate
1981,25-34,< ₹5 LPA,Medium,Low,No,Marriage,Medium,Advanced,Low,18,Moderate
1982,45-54,₹5-12 LPA,Low,Low,Yes,Retirement,High,Advanced,Medium,25,Moderate
1983,18-24,< ₹5 LPA,High,High,No,Marriage,High,Beginner,Medium,25,Moderate
1984,18-24,₹25+ LPA,Low,High,Yes,Retirement,Medium,Intermediate,High,18,Conservative
1985,45-54,₹5-12 LPA,Low,Medium,Yes,Wealth,Medium,Advanced,Low,18,Moderate
1986,35-44,₹5-12 LPA,Low,Medium,Yes,Other,Medium,Beginner,Low,13,Moderate
1987,45-54,₹5-12 LPA,Medium,Low,Yes,Property,Low,Advanced,Medium,25,Moderate
1988,35-44,< ₹5 LPA,High,Medium,Yes,Marriage,Medium,Intermediate,Medium,13,Moderate
1989,25-34,< ₹5 LPA,Medium,Low,No,Retirement,Medium,Intermediate,High,25,Moderate
1990,45-54,₹5-12 LPA,High,Low,No,ChildEdu,Medium,Beginner,Medium,18,Moderate
1991,45-54,< ₹5 LPA,Low,High,No,Wealth,High,Intermediate,High,18,Conservative
1992,45-54,₹5-12 LPA,Medium,Low,No,Retirement,Low,Beginner,High,13,Conservative
1993,25-34,₹12-25 LPA,Medium,Medium,No,ChildEdu,Medium,Intermediate,High,25,Moderate
1994,35-44,₹12-25 LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,Medium,18,Moderate
1995,25-34,₹5-12 LPA,Low,Low,No,Business,Medium,Beginner,High,25,Moderate
1996,18-24,< ₹5 LPA,Medium,High,Yes,ChildEdu,High,Beginner,Low,3,Conservative
1997,55+,₹12-25 LPA,Medium,High,No,Wealth,High,Advanced,High,18,Conservative
1998,18-24,₹12-25 LPA,Medium,Medium,No,Retirement,Low,Beginner,Medium,25,Conservative
1999,55+,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Low,Beginner,High,25,Conservative
2000,35-44,₹12-25 LPA,Low,Low,Yes,Business,Low,Beginner,Medium,25,Conservative
2001,25-34,< ₹5 LPA,Medium,Medium,Yes,Retirement,Medium,Intermediate,High,3,Conservative
2002,35-44,₹12-25 LPA,Low,Low,Yes,Marriage,Medium,Beginner,High,3,Conservative
2003,55+,₹25+ LPA,High,Low,Yes,Retirement,Medium,Intermediate,High,13,Conservative
2004,45-54,< ₹5 LPA,Medium,High,Yes,Retirement,Medium,Beginner,High,3,Conservative
2005,45-54,₹12-25 LPA,Low,Low,Yes,Retirement,Medium,Beginner,Low,25,Moderate
2006,45-54,₹5-12 LPA,High,Medium,No,Wealth,Medium,Intermediate,Low,7,Moderate
2007,45-54,₹25+ LPA,Medium,Low,No,Property,Medium,Advanced,High,13,Moderate
2008,45-54,₹5-12 LPA,Low,Medium,No,Wealth,Medium,Beginner,Medium,3,Conservative
2009,25-34,₹12-25 LPA,Medium,High,No,ChildEdu,Low,Beginner,Medium,18,Conservative
2010,35-44,< ₹5 LPA,Low,Low,Yes,Property,Medium,Beginner,Medium,13,Moderate
2011,25-34,₹5-12 LPA,High,Low,Yes,Property,Medium,Intermediate,Low,3,Conservative
2012,55+,< ₹5 LPA,High,Medium,No,Wealth,Medium,Beginner,Medium,13,Conservative
2013,55+,₹25+ LPA,High,Medium,No,Business,High,Advanced,Medium,13,Conservative
2014,18-24,₹12-25 LPA,Medium,Medium,Yes,Business,High,Beginner,Low,25,Moderate
2015,45-54,₹12-25 LPA,Medium,Low,No,Retirement,High,Beginner,Low,7,Aggressive
2016,55+,₹25+ LPA,Medium,Low,No,Property,Medium,Beginner,Medium,18,Conservative
2017,25-34,< ₹5 LPA,Low,High,No,Property,Medium,Intermediate,Medium,25,Conservative
2018,35-44,₹5-12 LPA,Medium,High,No,Wealth,Medium,Intermediate,Low,25,Moderate
2019,55+,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Low,Beginner,Medium,25,Conservative
2020,18-24,< ₹5 LPA,Low,High,No,ChildEdu,Medium,Advanced,High,25,Conservative
2021,45-54,< ₹5 LPA,Medium,Medium,No,ChildEdu,Low,Beginner,Medium,13,Conservative
2022,25-34,₹5-12 LPA,High,Medium,Yes,Retirement,Medium,Intermediate,High,18,Moderate
2023,55+,< ₹5 LPA,High,Low,No,Retirement,Medium,Intermediate,High,7,Conservative
2024,55+,< ₹5 LPA,Low,Medium,Yes,Wealth,High,Beginner,Low,13,Conservative
2025,55+,< ₹5 LPA,Low,Medium,Yes,Property,Medium,Advanced,Low,25,Conservative
2026,35-44,< ₹5 LPA,Low,Low,Yes,Wealth,High,Advanced,Medium,18,Aggressive
2027,55+,₹25+ LPA,High,Medium,Yes,Wealth,Low,Beginner,Medium,25,Conservative
2028,45-54,₹12-25 LPA,Low,Medium,Yes,ChildEdu,Low,Intermediate,Medium,25,Conservative
2029,25-34,₹25+ LPA,Medium,Medium,No,Property,Medium,Beginner,Medium,7,Moderate
2030,45-54,₹5-12 LPA,Low,Medium,Yes,Retirement,Medium,Intermediate,Medium,25,Moderate
2031,18-24,< ₹5 LPA,Medium,High,Yes,Wealth,Low,Beginner,Low,13,Conservative
2032,35-44,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Advanced,High,7,Moderate
2033,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Low,25,Moderate
2034,18-24,< ₹5 LPA,Low,Medium,No,ChildEdu,Medium,Beginner,High,13,Moderate
2035,18-24,< ₹5 LPA,Medium,Medium,No,Property,Medium,Beginner,Low,25,Moderate
2036,45-54,< ₹5 LPA,Low,Low,No,ChildEdu,Medium,Beginner,Low,18,Moderate
2037,25-34,< ₹5 LPA,Medium,Low,No,ChildEdu,Low,Intermediate,Low,13,Moderate
2038,45-54,₹5-12 LPA,High,High,Yes,Wealth,High,Beginner,High,25,Aggressive
2039,18-24,₹5-12 LPA,Low,Medium,No,Wealth,Low,Intermediate,Low,18,Moderate
2040,25-34,< ₹5 LPA,High,High,No,ChildEdu,Medium,Beginner,Medium,13,Moderate
2041,35-44,< ₹5 LPA,Medium,Medium,Yes,Property,Medium,Intermediate,High,7,Moderate
2042,45-54,₹12-25 LPA,Low,Medium,No,Wealth,High,Intermediate,Medium,25,Moderate
2043,25-34,< ₹5 LPA,Medium,High,No,Retirement,Medium,Advanced,Medium,3,Conservative
2044,35-44,₹5-12 LPA,Low,Medium,No,Wealth,Medium,Advanced,High,25,Moderate
2045,55+,₹12-25 LPA,Medium,Low,Yes,Retirement,Medium,Advanced,High,13,Conservative
2046,35-44,< ₹5 LPA,Medium,Medium,No,Marriage,Medium,Intermediate,Medium,18,Moderate
2047,25-34,< ₹5 LPA,Low,High,Yes,Property,Medium,Beginner,Medium,25,Conservative
2048,18-24,₹5-12 LPA,Medium,Low,Yes,Property,Medium,Intermediate,High,7,Moderate
2049,55+,₹5-12 LPA,High,Low,Yes,Wealth,High,Advanced,High,18,Conservative
2050,18-24,₹5-12 LPA,High,Low,Yes,Retirement,Low,Beginner,Medium,25,Moderate
2051,55+,₹12-25 LPA,Medium,High,Yes,ChildEdu,High,Intermediate,High,25,Conservative
2052,35-44,< ₹5 LPA,High,Low,Yes,Property,High,Beginner,Medium,18,Moderate
2053,55+,₹5-12 LPA,Medium,Medium,No,Wealth,Medium,Intermediate,Medium,18,Conservative
2054,45-54,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Low,25,Moderate
2055,55+,< ₹5 LPA,High,Medium,No,Wealth,Medium,Intermediate,Low,25,Conservative
2056,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Intermediate,Medium,25,Aggressive
2057,45-54,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Advanced,Medium,13,Conservative
2058,35-44,₹5-12 LPA,Medium,Medium,No,Wealth,Medium,Intermediate,Low,25,Moderate
2059,35-44,< ₹5 LPA,High,Medium,Yes,Retirement,Medium,Advanced,Medium,13,Moderate
2060,35-44,₹5-12 LPA,High,High,No,Property,High,Beginner,Medium,3,Conservative
2061,55+,₹5-12 LPA,Medium,Low,No,Retirement,Medium,Beginner,High,13,Conservative
2062,55+,₹12-25 LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,High,7,Conservative
2063,45-54,< ₹5 LPA,Medium,Medium,No,Marriage,Low,Beginner,Medium,7,Conservative
2064,35-44,₹5-12 LPA,Medium,High,No,Property,Medium,Beginner,High,7,Moderate
2065,35-44,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Low,Intermediate,Medium,3,Conservative
2066,45-54,₹12-25 LPA,Medium,Medium,Yes,ChildEdu,High,Intermediate,Medium,18,Aggressive
2067,25-34,₹5-12 LPA,Medium,High,Yes,Retirement,Medium,Intermediate,High,3,Conservative
2068,18-24,₹5-12 LPA,Medium,High,Yes,Property,Medium,Beginner,Medium,7,Moderate
2069,25-34,₹12-25 LPA,Low,Medium,Yes,Other,Medium,Beginner,Medium,3,Conservative
2070,25-34,₹12-25 LPA,Low,Low,Yes,Wealth,Medium,Intermediate,Low,3,Conservative
2071,25-34,₹5-12 LPA,High,Low,Yes,Retirement,Low,Beginner,Low,7,Conservative
2072,25-34,₹5-12 LPA,Medium,Low,No,Retirement,Medium,Beginner,Medium,18,Moderate
2073,18-24,₹12-25 LPA,Low,Low,Yes,Wealth,Low,Beginner,High,25,Moderate
2074,18-24,₹25+ LPA,Medium,Low,Yes,Property,Medium,Beginner,Medium,25,Aggressive
2075,55+,₹12-25 LPA,Medium,High,Yes,Property,Low,Beginner,High,25,Conservative
2076,35-44,₹5-12 LPA,Low,Low,Yes,Wealth,Medium,Beginner,High,7,Moderate
2077,25-34,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Low,7,Moderate
2078,45-54,₹5-12 LPA,Medium,Low,Yes,Property,Medium,Intermediate,Medium,3,Conservative
2079,25-34,₹12-25 LPA,Medium,Low,Yes,Other,Low,Beginner,Medium,25,Moderate
2080,55+,₹5-12 LPA,Medium,Low,No,Marriage,Medium,Beginner,Medium,3,Conservative
2081,45-54,₹5-12 LPA,Medium,Low,No,Retirement,Medium,Advanced,Low,18,Moderate
2082,18-24,₹12-25 LPA,High,Medium,Yes,Retirement,Medium,Intermediate,High,7,Moderate
2083,35-44,₹5-12 LPA,Medium,High,Yes,Retirement,Low,Beginner,High,7,Conservative
2084,55+,₹12-25 LPA,Low,Low,No,Wealth,High,Advanced,Medium,25,Conservative
2085,55+,₹5-12 LPA,Low,Medium,No,ChildEdu,Medium,Beginner,Medium,25,Conservative
2086,35-44,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Beginner,Low,25,Conservative
2087,35-44,₹5-12 LPA,Medium,High,No,Wealth,Medium,Advanced,Medium,18,Moderate
2088,25-34,₹12-25 LPA,Low,Medium,Yes,Retirement,Medium,Advanced,High,25,Moderate
2089,55+,< ₹5 LPA,Medium,Medium,Yes,Retirement,Medium,Beginner,High,18,Conservative
2090,25-34,< ₹5 LPA,Low,Medium,No,Retirement,Low,Intermediate,Medium,25,Moderate
2091,55+,₹25+ LPA,Medium,High,No,Retirement,Low,Intermediate,Medium,7,Conservative
2092,35-44,< ₹5 LPA,Medium,Low,No,ChildEdu,Low,Beginner,Medium,18,Conservative
2093,35-44,₹5-12 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Medium,18,Moderate
2094,35-44,₹5-12 LPA,Medium,High,Yes,Wealth,Medium,Beginner,Low,13,Moderate
2095,25-34,₹5-12 LPA,Low,Medium,Yes,Property,Medium,Advanced,Medium,25,Moderate
2096,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Beginner,Medium,25,Aggressive
2097,25-34,< ₹5 LPA,Low,Medium,No,Property,Low,Intermediate,Low,13,Conservative
2098,25-34,₹5-12 LPA,High,Low,No,Retirement,Low,Beginner,Low,13,Conservative
2099,45-54,₹5-12 LPA,Low,Medium,No,Retirement,Medium,Beginner,Low,13,Moderate
2100,25-34,₹5-12 LPA,High,Medium,No,Wealth,Low,Intermediate,Medium,25,Conservative
2101,18-24,< ₹5 LPA,Medium,Medium,Yes,Retirement,Medium,Intermediate,Medium,18,Moderate
2102,55+,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Low,3,Conservative
2103,55+,< ₹5 LPA,Medium,High,No,Property,Low,Beginner,Low,18,Conservative
2104,55+,< ₹5 LPA,High,Low,Yes,Property,Medium,Intermediate,High,3,Conservative
2105,55+,< ₹5 LPA,Low,Medium,No,Retirement,Medium,Beginner,Low,25,Conservative
2106,25-34,< ₹5 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Medium,13,Moderate
2107,25-34,₹12-25 LPA,Medium,Medium,No,ChildEdu,High,Intermediate,High,13,Moderate
2108,45-54,< ₹5 LPA,Low,Low,Yes,Marriage,Low,Intermediate,Medium,25,Conservative
2109,45-54,₹25+ LPA,Low,Medium,Yes,Retirement,High,Beginner,High,3,Conservative
2110,25-34,₹25+ LPA,High,High,No,ChildEdu,Medium,Intermediate,Medium,7,Moderate
2111,45-54,₹5-12 LPA,High,Medium,No,Property,High,Advanced,Low,13,Moderate
2112,25-34,< ₹5 LPA,Medium,High,Yes,Wealth,Low,Beginner,Medium,7,Conservative
2113,25-34,₹5-12 LPA,High,High,Yes,ChildEdu,Medium,Intermediate,Medium,13,Moderate
2114,35-44,₹12-25 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Low,25,Moderate
2115,35-44,₹5-12 LPA,Low,Low,Yes,Property,Medium,Beginner,Medium,25,Moderate
2116,35-44,< ₹5 LPA,Medium,High,No,Business,Medium,Beginner,High,25,Moderate
2117,18-24,₹5-12 LPA,Medium,High,No,Retirement,Medium,Beginner,Low,25,Moderate
2118,55+,₹12-25 LPA,High,Low,Yes,ChildEdu,High,Advanced,Medium,13,Conservative
2119,25-34,₹12-25 LPA,Low,Low,No,Retirement,Medium,Beginner,Medium,7,Moderate
2120,18-24,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,High,7,Conservative
2121,55+,₹5-12 LPA,Low,High,No,Property,Medium,Beginner,High,25,Conservative
2122,55+,< ₹5 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,High,18,Conservative
2123,55+,< ₹5 LPA,Low,Medium,Yes,Wealth,Medium,Intermediate,Medium,7,Conservative
2124,45-54,₹12-25 LPA,High,High,No,Marriage,Medium,Intermediate,Low,13,Moderate
2125,45-54,< ₹5 LPA,High,Low,Yes,Property,High,Advanced,Medium,18,Moderate
2126,35-44,< ₹5 LPA,Medium,Medium,No,ChildEdu,Medium,Advanced,Medium,18,Moderate
2127,18-24,< ₹5 LPA,Medium,Low,No,Property,Low,Beginner,High,25,Moderate
